"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2024",,,,,,"Data collected as of November 27, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,101,1.33,16,0.33,7,0.15,78,1.63,76,1.58,21,0.44,262,5.46,27,0.56,10,0.21,2,0.04,1,0.02,-,-,15,1.25,-,-,-,-,13,1.86,-,-,-,-,147,1.93
Gunma,164,1.93,26,0.49,20,0.38,51,0.96,174,3.28,14,0.26,195,3.68,14,0.26,22,0.42,5,0.09,2,0.04,-,-,13,0.93,-,-,-,-,27,3,-,-,-,-,192,2.26
Saitama,595,2.29,41,0.25,68,0.42,379,2.33,513,3.15,37,0.23,779,4.78,302,1.85,39,0.24,20,0.12,5,0.03,6,0.14,15,0.36,-,-,1,0.08,56,4.67,-,-,-,-,482,1.85
Chiba,795,3.94,11,0.09,24,0.19,276,2.17,330,2.6,33,0.26,729,5.74,166,1.31,23,0.18,10,0.08,8,0.06,-,-,14,0.4,-,-,1,0.11,21,2.33,-,-,1,0.11,348,1.72
Tokyo,1000,2.39,62,0.23,43,0.16,534,2.02,861,3.26,55,0.21,830,3.14,438,1.66,69,0.26,17,0.06,5,0.02,-,-,13,0.33,-,-,3,0.12,107,4.28,-,-,-,-,415,0.99
Kanagawa,792,2.19,36,0.16,23,0.1,325,1.42,625,2.73,46,0.2,686,3,316,1.38,51,0.22,11,0.05,4,0.02,1,0.02,45,0.9,3,0.25,-,-,21,1.75,-,-,-,-,490,1.35
Niigata,133,1.53,9,0.16,27,0.49,167,3.04,91,1.65,53,0.96,218,3.96,8,0.15,13,0.24,9,0.16,1,0.02,1,0.1,1,0.1,-,-,-,-,23,1.77,-,-,3,0.23,212,2.44
Toyama,20,0.42,4,0.14,7,0.24,76,2.62,111,3.83,3,0.1,85,2.93,2,0.07,6,0.21,2,0.07,2,0.07,-,-,1,0.14,1,0.2,-,-,8,1.6,-,-,-,-,45,0.94
Ishikawa,64,1.33,2,0.07,8,0.28,45,1.55,124,4.28,5,0.17,77,2.66,2,0.07,9,0.31,3,0.1,-,-,-,-,6,0.86,-,-,-,-,5,1,-,-,-,-,79,1.65
Fukui,68,1.74,7,0.28,19,0.76,40,1.6,99,3.96,1,0.04,37,1.48,1,0.04,3,0.12,2,0.08,-,-,-,-,-,-,1,0.17,-,-,37,6.17,-,-,-,-,34,0.87
Yamanashi,30,0.73,1,0.04,12,0.5,4,0.17,46,1.92,2,0.08,94,3.92,7,0.29,2,0.08,-,-,-,-,-,-,19,2.11,1,0.1,1,0.1,15,1.5,-,-,-,-,126,3.07
Nagano,360,4.09,10,0.19,12,0.22,70,1.3,94,1.74,6,0.11,318,5.89,21,0.39,13,0.24,7,0.13,-,-,-,-,13,1.3,-,-,1,0.08,16,1.33,-,-,-,-,244,2.77
Gifu,176,2.02,16,0.3,11,0.21,58,1.09,151,2.85,4,0.08,81,1.53,-,-,7,0.13,2,0.04,1,0.02,-,-,1,0.09,-,-,-,-,17,3.4,-,-,-,-,179,2.06
Shizuoka,232,1.67,19,0.21,10,0.11,104,1.17,282,3.17,19,0.21,162,1.82,19,0.21,26,0.29,6,0.07,6,0.07,-,-,7,0.32,-,-,1,0.1,18,1.8,-,-,-,-,293,2.11
Aichi,402,2.06,14,0.08,22,0.12,270,1.48,568,3.12,12,0.07,165,0.91,11,0.06,28,0.15,-,-,4,0.02,2,0.06,12,0.34,-,-,-,-,84,5.6,-,-,-,-,381,1.95
Mie,217,3.01,15,0.33,7,0.16,133,2.96,158,3.51,10,0.22,16,0.36,-,-,8,0.18,-,-,-,-,-,-,1,0.09,-,-,1,0.11,12,1.33,-,-,-,-,101,1.4
Shiga,101,1.68,6,0.17,4,0.11,46,1.28,94,2.61,13,0.36,20,0.56,4,0.11,10,0.28,1,0.03,-,-,-,-,1,0.11,-,-,-,-,9,1.29,-,-,-,-,90,1.5
Kyoto,195,1.56,10,0.13,22,0.29,162,2.13,170,2.24,5,0.07,158,2.08,21,0.28,22,0.29,4,0.05,2,0.03,-,-,4,0.22,-,-,-,-,22,3.14,-,-,-,-,142,1.14
Osaka,663,2.17,103,0.52,44,0.22,258,1.31,707,3.59,29,0.15,403,2.05,9,0.05,43,0.22,7,0.04,8,0.04,2,0.04,24,0.46,3,0.17,-,-,63,3.5,-,-,-,-,316,1.03
Hyogo,333,1.67,34,0.26,32,0.25,171,1.33,524,4.06,37,0.29,234,1.81,13,0.1,21,0.16,6,0.05,4,0.03,1,0.03,17,0.49,-,-,-,-,22,1.57,-,-,1,0.07,220,1.11
Nara,69,1.28,4,0.12,8,0.24,40,1.21,133,4.03,9,0.27,53,1.61,7,0.21,8,0.24,-,-,-,-,-,-,2,0.2,-,-,2,0.33,31,5.17,-,-,-,-,53,0.98
Wakayama,87,1.81,6,0.21,2,0.07,30,1.03,85,2.93,3,0.1,76,2.62,-,-,5,0.17,-,-,-,-,-,-,-,-,-,-,-,-,19,1.73,-,-,-,-,47,0.98
Tottori,124,4.28,1,0.05,5,0.26,67,3.53,103,5.42,2,0.11,39,2.05,6,0.32,2,0.11,1,0.05,-,-,-,-,5,1,-,-,-,-,8,1.6,-,-,-,-,44,1.52
Shimane,47,1.24,1,0.04,3,0.13,23,1,80,3.48,3,0.13,37,1.61,1,0.04,13,0.57,2,0.09,-,-,-,-,-,-,-,-,-,-,10,1.25,-,-,-,-,34,0.89
Okayama,145,1.73,1,0.02,13,0.24,57,1.06,133,2.46,1,0.02,52,0.96,3,0.06,12,0.22,4,0.07,7,0.13,-,-,2,0.17,-,-,1,0.2,11,2.2,-,-,-,-,185,2.2
Hiroshima,379,3.27,8,0.11,26,0.36,130,1.78,217,2.97,23,0.32,60,0.82,3,0.04,7,0.1,7,0.1,2,0.03,-,-,12,0.63,1,0.05,1,0.05,79,3.95,-,-,-,-,144,1.24
Yamaguchi,120,1.79,16,0.37,7,0.16,144,3.35,190,4.42,11,0.26,148,3.44,2,0.05,15,0.35,1,0.02,1,0.02,-,-,2,0.22,-,-,-,-,10,1.11,-,-,-,-,64,0.96
Tokushima,44,1.19,4,0.17,6,0.26,10,0.43,87,3.78,1,0.04,22,0.96,4,0.17,5,0.22,1,0.04,-,-,-,-,1,0.25,-,-,-,-,2,0.29,-,-,-,-,36,0.97
Kagawa,43,0.91,11,0.39,9,0.32,50,1.79,109,3.89,3,0.11,123,4.39,-,-,8,0.29,4,0.14,-,-,-,-,-,-,-,-,-,-,10,2,-,-,-,-,47,1
Ehime,145,2.42,13,0.36,11,0.31,101,2.81,134,3.72,7,0.19,224,6.22,1,0.03,9,0.25,1,0.03,-,-,-,-,8,1,-,-,-,-,7,1.17,-,-,-,-,70,1.17
Kochi,35,0.8,3,0.12,8,0.32,58,2.32,38,1.52,4,0.16,122,4.88,6,0.24,9,0.36,2,0.08,-,-,-,-,2,0.67,-,-,-,-,14,1.75,-,-,-,-,53,1.2
Fukuoka,1146,5.79,18,0.15,41,0.34,456,3.8,541,4.51,41,0.34,573,4.78,18,0.15,41,0.34,15,0.13,4,0.03,-,-,7,0.27,-,-,-,-,54,3.6,-,-,-,-,151,0.76
Saga,76,1.95,-,-,14,0.61,47,2.04,38,1.65,5,0.22,115,5,-,-,9,0.39,20,0.87,-,-,-,-,-,-,-,-,-,-,13,2.17,-,-,-,-,36,0.92
Nagasaki,101,1.44,-,-,15,0.34,114,2.59,72,1.64,12,0.27,87,1.98,3,0.07,16,0.36,2,0.05,-,-,1,0.13,1,0.13,-,-,-,-,26,2.17,-,-,1,0.08,61,0.87
Kumamoto,107,1.35,6,0.12,9,0.18,125,2.55,240,4.9,5,0.1,304,6.2,4,0.08,28,0.57,12,0.24,1,0.02,-,-,12,1.33,-,-,-,-,37,2.47,-,-,-,-,105,1.33
Oita,174,3,14,0.39,23,0.64,96,2.67,258,7.17,8,0.22,199,5.53,2,0.06,14,0.39,5,0.14,1,0.03,-,-,6,1.2,-,-,-,-,17,1.55,-,-,-,-,43,0.74
Miyazaki,159,2.74,9,0.25,14,0.39,146,4.06,235,6.53,4,0.11,234,6.5,15,0.42,13,0.36,6,0.17,-,-,-,-,8,1.33,-,-,-,-,14,2,-,-,-,-,29,0.5
Kagoshima,101,1.13,23,0.45,29,0.57,75,1.47,151,2.96,7,0.14,449,8.8,5,0.1,13,0.25,14,0.27,3,0.06,-,-,4,0.57,-,-,-,-,24,2,-,-,-,-,46,0.52
Okinawa,309,5.52,3,0.09,5,0.16,46,1.44,46,1.44,3,0.09,235,7.34,7,0.22,1,0.03,4,0.13,2,0.06,-,-,6,0.67,-,-,-,-,6,0.86,-,-,-,-,31,0.55
