id,disease_id,country_code,local_name,local_code,is_primary,is_alias,priority,category,source,confidence_score,verified_by,verified_at,usage_count,last_used_at,is_active,created_by,created_at,updated_at,metadata
3711,D028,CN,百日咳,,True,False,100,乙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3712,D029,CN,白喉,,True,False,100,乙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3713,D030,CN,新生儿破伤风,,True,False,100,乙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3714,D031,CN,猩红热,,True,False,100,乙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3715,D032,CN,布鲁氏菌病,,True,False,100,乙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3716,D032,CN,布病,,False,True,50,乙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3718,D033,CN,淋球菌病,,False,True,50,乙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3717,D033,CN,淋病,,True,True,100,乙类,,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3721,D034,CN,梅毒毒,,False,True,50,乙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3720,D034,CN,梅毒,,True,True,100,乙类,,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3723,D035,CN,钩端螺旋体病,,True,False,100,乙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3724,D035,CN,钩体病,,False,True,50,乙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3725,D036,CN,血吸虫病,,True,False,100,乙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3726,D037,CN,疟疾,,True,False,100,乙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3727,D038,CN,流行性感冒,,True,False,100,丙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3728,D038,CN,流感,,False,True,50,丙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3729,D038,CN,感冒,,False,True,50,丙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3730,D038,CN,甲型H1N1流感,,False,True,50,丙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3732,D039,CN,其它感染性腮腺炎,,False,True,50,丙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3731,D039,CN,流行性腮腺炎,,True,True,100,丙类,,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3734,D040,CN,风疹,,True,False,100,丙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3735,D040,CN,德国麻疹,,False,True,50,丙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3736,D041,CN,急性出血性结膜炎,,True,False,100,丙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3737,D041,CN,红眼病,,False,True,50,丙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3738,D042,CN,麻风病,,True,False,100,丙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3739,D043,CN,流行性和地方性斑疹伤寒,,True,False,100,丙类,,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3740,D043,CN,斑疹伤寒,,False,True,50,丙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3741,D044,CN,黑热病,,True,False,100,丙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3742,D044,CN,内脏利什曼病,,False,True,50,丙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3743,D045,CN,包虫病,,True,False,100,丙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3744,D045,CN,棘球蚴病,,False,True,50,丙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3745,D046,CN,丝虫病,,True,False,100,丙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3746,D047,CN,其他感染性腹泻病,,True,False,100,丙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3747,D047,CN,感染性腹泻,,False,True,50,丙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3748,D047,CN,其它感染性腹泻病,,False,True,50,丙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3749,D048,CN,手足口病,,True,False,100,丙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3750,D048,CN,肠道病毒感染,,False,True,50,丙类,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3751,D049,CN,中东呼吸综合征,,True,False,100,监测,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3752,D049,CN,MERS-CoV,,False,True,50,监测,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3753,D049,CN,中东呼吸综合征MERS,,False,True,50,监测,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3754,D050,CN,埃博拉出血热,,True,False,100,监测,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3755,D050,CN,埃博拉,,False,True,50,监测,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3756,D051,CN,寨卡病毒病,,True,False,100,监测,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3757,D051,CN,寨卡,,False,True,50,监测,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3758,D052,CN,基孔肯雅热,,True,False,100,监测,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3759,D053,CN,拉沙热,,True,False,100,监测,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3760,D054,CN,水痘,,True,False,100,监测,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3761,D055,CN,肝吸虫病,,True,False,100,监测,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3762,D055,CN,华支睾吸虫病,,False,True,50,监测,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3763,D056,CN,人感染猪链球菌病,,True,False,100,监测,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3764,D056,CN,猪链球菌,,False,True,50,监测,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3765,D057,CN,发热伴血小板减少综合征,,True,False,100,监测,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3766,D057,CN,蜱虫病,,False,True,50,监测,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3767,D057,CN,新型布尼亚病毒,,False,True,50,监测,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3768,D058,CN,恙虫病,,True,True,100,乙类,China CDC,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3771,D999,CN,合计,,False,True,50,汇总,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3772,D999,CN,总计,,False,True,50,汇总,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3773,D999,CN,甲乙类传染病合计,,False,True,50,汇总,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3770,D999,CN,甲乙丙类传染病总计,,True,True,100,汇总,China CDC Summary,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
3775,D999,CN,甲乙丙类总计,,False,True,50,汇总,Manual,1.0,,,0,,True,migration,2026-02-14 14:32:31.714268,2026-02-14 14:32:31.714268,{}
