Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2022-05-01,2022/05/01,2022 May,Dysentery,细菌性和阿米巴性痢疾,,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D024,Dysentery,细菌性和阿米巴性痢疾
2022-05-01,2022/05/01,2022 May,Tuberculosis,肺结核,,316.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D025,Tuberculosis,肺结核
2022-05-01,2022/05/01,2022 May,Typhoid and Paratyphoid fever,伤寒和副伤寒,566.0,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D026,Typhoid and Paratyphoid fever,伤寒和副伤寒
2022-05-01,2022/05/01,2022 May,Meningococcal Meningitis,流行性脑脊髓膜炎,5.0,1.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D027,Meningococcal Meningitis,流行性脑脊髓膜炎
2022-05-01,2022/05/01,2022 May,Pertussis,百日咳,,1.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D028,Pertussis,百日咳
2022-05-01,2022/05/01,2022 May,Diphtheria,白喉,0.0,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D029,Diphtheria,白喉
2022-05-01,2022/05/01,2022 May,Neonatal Tetanus,新生儿破伤风,1.0,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D030,Neonatal Tetanus,新生儿破伤风
2022-05-01,2022/05/01,2022 May,Scarlet fever,猩红热,,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D031,Scarlet fever,猩红热
2022-05-01,2022/05/01,2022 May,Brucellosis,布鲁氏菌病,,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D032,Brucellosis,布鲁氏菌病
2022-05-01,2022/05/01,2022 May,Gonorrhea,淋病,,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D033,Gonorrhea,淋病
2022-05-01,2022/05/01,2022 May,Syphilis,梅毒,,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D034,Syphilis,梅毒
2022-05-01,2022/05/01,2022 May,Leptospirosis,钩端螺旋体病,10.0,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D035,Leptospirosis,钩端螺旋体病
2022-05-01,2022/05/01,2022 May,Schistosomiasis,血吸虫病,39.0,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D036,Schistosomiasis,血吸虫病
2022-05-01,2022/05/01,2022 May,Malaria,疟疾,37.0,1.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D037,Malaria,疟疾
2022-05-01,2022/05/01,2022 May,H7N9,人感染H7N9禽流感,0.0,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D015,H7N9,人感染H7N9禽流感
2022-05-01,2022/05/01,2022 May,COVID-19,新型冠状病毒感染,,166.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D004,COVID-19,新型冠状病毒感染
2022-05-01,2022/05/01,2022 May,Influenza,流行性感冒,,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D038,Influenza,流行性感冒
2022-05-01,2022/05/01,2022 May,Mumps,流行性腮腺炎,,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D039,Mumps,流行性腮腺炎
2022-05-01,2022/05/01,2022 May,Rubella,风疹,155.0,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D040,Rubella,风疹
2022-05-01,2022/05/01,2022 May,Acute Hemorrhagic Conjunctivitis,急性出血性结膜炎,,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D041,Acute Hemorrhagic Conjunctivitis,急性出血性结膜炎
2022-05-01,2022/05/01,2022 May,Leprosy,麻风病,27.0,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D042,Leprosy,麻风病
2022-05-01,2022/05/01,2022 May,Typhus,流行性和地方性斑疹伤寒,144.0,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D043,Typhus,流行性和地方性斑疹伤寒
2022-05-01,2022/05/01,2022 May,Kala-azar,黑热病,35.0,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D044,Kala-azar,黑热病
2022-05-01,2022/05/01,2022 May,Echinococcosis,包虫病,235.0,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D045,Echinococcosis,包虫病
2022-05-01,2022/05/01,2022 May,Filariasis,丝虫病,0.0,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D046,Filariasis,丝虫病
2022-05-01,2022/05/01,2022 May,Infectious Diarrhea,其他感染性腹泻病,,1.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D047,Infectious Diarrhea,其他感染性腹泻病
2022-05-01,2022/05/01,2022 May,Hand-Foot-Mouth Disease,手足口病,,0.0,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D048,Hand-Foot-Mouth Disease,手足口病
2022-05-01,2022/05/01,2022 May,Total,甲乙丙类传染病总计,,,-10,-10,全国,China,100000,pmid:35919824; pmc:PMC9339354; doi:10.46234/ccdcw2022.127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339354/,PubMed,D999,Total,甲乙丙类传染病总计
