Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2025-07-01,2025/07/01,2025 July,Hepatitis E,戊型肝炎,2837,1,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D011,Hepatitis E,戊型肝炎
2025-07-01,2025/07/01,2025 July,Other Hepatitis,未分型肝炎,586,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D012,Other Hepatitis,未分型肝炎
2025-07-01,2025/07/01,2025 July,Poliomyelitis,脊髓灰质炎,0,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D013,Poliomyelitis,脊髓灰质炎
2025-07-01,2025/07/01,2025 July,H5N1,人感染高致病性禽流感,0,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D014,H5N1,人感染高致病性禽流感
2025-07-01,2025/07/01,2025 July,Measles,麻疹,135,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D017,Measles,麻疹
2025-07-01,2025/07/01,2025 July,Hemorrhagic Fever,流行性出血热,205,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D018,Hemorrhagic Fever,流行性出血热
2025-07-01,2025/07/01,2025 July,Rabies,狂犬病,27,21,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D019,Rabies,狂犬病
2025-07-01,2025/07/01,2025 July,Japanese Encephalitis,流行性乙型脑炎,3,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D020,Japanese Encephalitis,流行性乙型脑炎
2025-07-01,2025/07/01,2025 July,Dengue,登革热,694,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D021,Dengue,登革热
2025-07-01,2025/07/01,2025 July,Anthrax,炭疽,87,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D023,Anthrax,炭疽
2025-07-01,2025/07/01,2025 July,Dysentery,细菌性和阿米巴性痢疾,3899,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D024,Dysentery,细菌性和阿米巴性痢疾
2025-07-01,2025/07/01,2025 July,Tuberculosis,肺结核,57585,282,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D025,Tuberculosis,肺结核
2025-07-01,2025/07/01,2025 July,Typhoid and Paratyphoid fever,伤寒和副伤寒,672,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D026,Typhoid and Paratyphoid fever,伤寒和副伤寒
2025-07-01,2025/07/01,2025 July,Meningococcal Meningitis,流行性脑脊髓膜炎,12,1,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D027,Meningococcal Meningitis,流行性脑脊髓膜炎
2025-07-01,2025/07/01,2025 July,Pertussis,百日咳,2974,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D028,Pertussis,百日咳
2025-07-01,2025/07/01,2025 July,Diphtheria,白喉,0,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D029,Diphtheria,白喉
2025-07-01,2025/07/01,2025 July,Neonatal Tetanus,新生儿破伤风,3,1,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D030,Neonatal Tetanus,新生儿破伤风
2025-07-01,2025/07/01,2025 July,Scarlet fever,猩红热,4268,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D031,Scarlet fever,猩红热
2025-07-01,2025/07/01,2025 July,Brucellosis,布鲁氏菌病,7301,1,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D032,Brucellosis,布鲁氏菌病
2025-07-01,2025/07/01,2025 July,Gonorrhea,淋病,10992,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D033,Gonorrhea,淋病
2025-07-01,2025/07/01,2025 July,Syphilis,梅毒,57384,3,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D034,Syphilis,梅毒
2025-07-01,2025/07/01,2025 July,Leptospirosis,钩端螺旋体病,68,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D035,Leptospirosis,钩端螺旋体病
2025-07-01,2025/07/01,2025 July,Schistosomiasis,血吸虫病,2,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D036,Schistosomiasis,血吸虫病
2025-07-01,2025/07/01,2025 July,Malaria,疟疾,424,1,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D037,Malaria,疟疾
2025-07-01,2025/07/01,2025 July,H7N9,人感染H7N9禽流感,0,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D015,H7N9,人感染H7N9禽流感
2025-07-01,2025/07/01,2025 July,COVID-19,新型冠状病毒感染,226567,2,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D004,COVID-19,新型冠状病毒感染
2025-07-01,2025/07/01,2025 July,Monkeypox,猴痘,135,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D065,Monkeypox,猴痘
2025-07-01,2025/07/01,2025 July,Influenza,流行性感冒,78790,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D038,Influenza,流行性感冒
2025-07-01,2025/07/01,2025 July,Mumps,流行性腮腺炎,6907,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D039,Mumps,流行性腮腺炎
2025-07-01,2025/07/01,2025 July,Rubella,风疹,65,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D040,Rubella,风疹
2025-07-01,2025/07/01,2025 July,Acute Hemorrhagic Conjunctivitis,急性出血性结膜炎,2639,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D041,Acute Hemorrhagic Conjunctivitis,急性出血性结膜炎
2025-07-01,2025/07/01,2025 July,Leprosy,麻风病,27,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D042,Leprosy,麻风病
2025-07-01,2025/07/01,2025 July,Typhus,流行性和地方性斑疹伤寒,164,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D043,Typhus,流行性和地方性斑疹伤寒
2025-07-01,2025/07/01,2025 July,Kala-azar,黑热病,31,1,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D044,Kala-azar,黑热病
2025-07-01,2025/07/01,2025 July,Echinococcosis,包虫病,412,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D045,Echinococcosis,包虫病
2025-07-01,2025/07/01,2025 July,Filariasis,丝虫病,0,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D046,Filariasis,丝虫病
2025-07-01,2025/07/01,2025 July,Infectious Diarrhea,其他感染性腹泻病,148551,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D047,Infectious Diarrhea,其他感染性腹泻病
2025-07-01,2025/07/01,2025 July,Hand-Foot-Mouth Disease,手足口病,194709,0,-10,-10,全国,China,100000,,https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html,National Disease Control and Prevention Administration,D048,Hand-Foot-Mouth Disease,手足口病
