Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2023-10-01,2023/10/01,2023 October,Cholera,霍乱,2.0,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D002,Cholera,霍乱
2023-10-01,2023/10/01,2023 October,Pertussis,百日咳,,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D028,Pertussis,百日咳
2023-10-01,2023/10/01,2023 October,Diphtheria,白喉,0.0,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D029,Diphtheria,白喉
2023-10-01,2023/10/01,2023 October,Neonatal Tetanus,新生儿破伤风,2.0,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D030,Neonatal Tetanus,新生儿破伤风
2023-10-01,2023/10/01,2023 October,Scarlet fever,猩红热,,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D031,Scarlet fever,猩红热
2023-10-01,2023/10/01,2023 October,Brucellosis,布鲁氏菌病,,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D032,Brucellosis,布鲁氏菌病
2023-10-01,2023/10/01,2023 October,Gonorrhea,淋病,,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D033,Gonorrhea,淋病
2023-10-01,2023/10/01,2023 October,Syphilis,梅毒,,3.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D034,Syphilis,梅毒
2023-10-01,2023/10/01,2023 October,Leptospirosis,钩端螺旋体病,76.0,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D035,Leptospirosis,钩端螺旋体病
2023-10-01,2023/10/01,2023 October,Schistosomiasis,血吸虫病,2.0,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D036,Schistosomiasis,血吸虫病
2023-10-01,2023/10/01,2023 October,Malaria,疟疾,193.0,1.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D037,Malaria,疟疾
2023-10-01,2023/10/01,2023 October,H7N9,人感染H7N9禽流感,0.0,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D015,H7N9,人感染H7N9禽流感
2023-10-01,2023/10/01,2023 October,SFTS,发热伴血小板减少综合征,127.0,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D057,SFTS,发热伴血小板减少综合征
2023-10-01,2023/10/01,2023 October,Influenza,流行性感冒,,1.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D038,Influenza,流行性感冒
2023-10-01,2023/10/01,2023 October,Mumps,流行性腮腺炎,,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D039,Mumps,流行性腮腺炎
2023-10-01,2023/10/01,2023 October,Rubella,风疹,110.0,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D040,Rubella,风疹
2023-10-01,2023/10/01,2023 October,Acute Hemorrhagic Conjunctivitis,急性出血性结膜炎,,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D041,Acute Hemorrhagic Conjunctivitis,急性出血性结膜炎
2023-10-01,2023/10/01,2023 October,Leprosy,麻风病,24.0,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D042,Leprosy,麻风病
2023-10-01,2023/10/01,2023 October,Typhus,流行性和地方性斑疹伤寒,215.0,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D043,Typhus,流行性和地方性斑疹伤寒
2023-10-01,2023/10/01,2023 October,Kala-azar,黑热病,19.0,1.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D044,Kala-azar,黑热病
2023-10-01,2023/10/01,2023 October,Echinococcosis,包虫病,311.0,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D045,Echinococcosis,包虫病
2023-10-01,2023/10/01,2023 October,Filariasis,丝虫病,0.0,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D046,Filariasis,丝虫病
2023-10-01,2023/10/01,2023 October,Infectious Diarrhea,其他感染性腹泻病,,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D047,Infectious Diarrhea,其他感染性腹泻病
2023-10-01,2023/10/01,2023 October,Hand-Foot-Mouth Disease,手足口病,,0.0,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D048,Hand-Foot-Mouth Disease,手足口病
2023-10-01,2023/10/01,2023 October,Total,甲乙丙类传染病总计,,,-10,-10,全国,China,100000,pmid:38164469; pmc:PMC10757727; doi:10.46234/ccdcw2023.213,https://pmc.ncbi.nlm.nih.gov/articles/PMC10757727/,PubMed,D999,Total,甲乙丙类传染病总计
