Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2023-09-01,2023/09/01,2023 September,Cholera,霍乱,9.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D002,Cholera,霍乱
2023-09-01,2023/09/01,2023 September,H5N1,人感染高致病性禽流感,0.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D014,H5N1,人感染高致病性禽流感
2023-09-01,2023/09/01,2023 September,Measles,麻疹,78.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D017,Measles,麻疹
2023-09-01,2023/09/01,2023 September,Hemorrhagic Fever,流行性出血热,198.0,1.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D018,Hemorrhagic Fever,流行性出血热
2023-09-01,2023/09/01,2023 September,Rabies,狂犬病,8.0,7.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D019,Rabies,狂犬病
2023-09-01,2023/09/01,2023 September,Japanese Encephalitis,流行性乙型脑炎,62.0,1.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D020,Japanese Encephalitis,流行性乙型脑炎
2023-09-01,2023/09/01,2023 September,Dengue,登革热,,1.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D021,Dengue,登革热
2023-09-01,2023/09/01,2023 September,Anthrax,炭疽,61.0,1.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D023,Anthrax,炭疽
2023-09-01,2023/09/01,2023 September,Dysentery,细菌性和阿米巴性痢疾,,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D024,Dysentery,细菌性和阿米巴性痢疾
2023-09-01,2023/09/01,2023 September,Tuberculosis,肺结核,,324.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D025,Tuberculosis,肺结核
2023-09-01,2023/09/01,2023 September,Typhoid and Paratyphoid fever,伤寒和副伤寒,596.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D026,Typhoid and Paratyphoid fever,伤寒和副伤寒
2023-09-01,2023/09/01,2023 September,Meningococcal Meningitis,流行性脑脊髓膜炎,5.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D027,Meningococcal Meningitis,流行性脑脊髓膜炎
2023-09-01,2023/09/01,2023 September,Pertussis,百日咳,,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D028,Pertussis,百日咳
2023-09-01,2023/09/01,2023 September,Diphtheria,白喉,0.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D029,Diphtheria,白喉
2023-09-01,2023/09/01,2023 September,Neonatal Tetanus,新生儿破伤风,1.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D030,Neonatal Tetanus,新生儿破伤风
2023-09-01,2023/09/01,2023 September,Scarlet fever,猩红热,,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D031,Scarlet fever,猩红热
2023-09-01,2023/09/01,2023 September,Brucellosis,布鲁氏菌病,,2.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D032,Brucellosis,布鲁氏菌病
2023-09-01,2023/09/01,2023 September,Gonorrhea,淋病,,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D033,Gonorrhea,淋病
2023-09-01,2023/09/01,2023 September,Syphilis,梅毒,,5.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D034,Syphilis,梅毒
2023-09-01,2023/09/01,2023 September,Leptospirosis,钩端螺旋体病,71.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D035,Leptospirosis,钩端螺旋体病
2023-09-01,2023/09/01,2023 September,Schistosomiasis,血吸虫病,3.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D036,Schistosomiasis,血吸虫病
2023-09-01,2023/09/01,2023 September,Malaria,疟疾,193.0,1.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D037,Malaria,疟疾
2023-09-01,2023/09/01,2023 September,H7N9,人感染H7N9禽流感,0.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D015,H7N9,人感染H7N9禽流感
2023-09-01,2023/09/01,2023 September,SFTS,发热伴血小板减少综合征,80.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D057,SFTS,发热伴血小板减少综合征
2023-09-01,2023/09/01,2023 September,Influenza,流行性感冒,,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D038,Influenza,流行性感冒
2023-09-01,2023/09/01,2023 September,Mumps,流行性腮腺炎,,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D039,Mumps,流行性腮腺炎
2023-09-01,2023/09/01,2023 September,Rubella,风疹,72.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D040,Rubella,风疹
2023-09-01,2023/09/01,2023 September,Acute Hemorrhagic Conjunctivitis,急性出血性结膜炎,,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D041,Acute Hemorrhagic Conjunctivitis,急性出血性结膜炎
2023-09-01,2023/09/01,2023 September,Leprosy,麻风病,23.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D042,Leprosy,麻风病
2023-09-01,2023/09/01,2023 September,Typhus,流行性和地方性斑疹伤寒,227.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D043,Typhus,流行性和地方性斑疹伤寒
2023-09-01,2023/09/01,2023 September,Kala-azar,黑热病,26.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D044,Kala-azar,黑热病
2023-09-01,2023/09/01,2023 September,Echinococcosis,包虫病,367.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D045,Echinococcosis,包虫病
2023-09-01,2023/09/01,2023 September,Filariasis,丝虫病,0.0,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D046,Filariasis,丝虫病
2023-09-01,2023/09/01,2023 September,Infectious Diarrhea,其他感染性腹泻病,,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D047,Infectious Diarrhea,其他感染性腹泻病
2023-09-01,2023/09/01,2023 September,Hand-Foot-Mouth Disease,手足口病,,0.0,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D048,Hand-Foot-Mouth Disease,手足口病
2023-09-01,2023/09/01,2023 September,Total,甲乙丙类传染病总计,,,-10,-10,全国,China,100000,pmid:38046640; pmc:PMC10689966; doi:10.46234/ccdcw2023.192,https://pmc.ncbi.nlm.nih.gov/articles/PMC10689966/,PubMed,D999,Total,甲乙丙类传染病总计
